,Open Bid_x,Open Bid_y,Long Swap USDHUF,Short Swap USDHUF,open_1
2008-06-09,2.34,5.61,-4.8236859614105135e-05,4.36046511627907e-05,5.01869
2008-06-10,2.25,5.48,-5.111111111111112e-05,4.237147595356551e-05,5.09783
2008-06-11,2.2,5.56,-0.0001583333333333,0.0001281094527363,5.1714
2008-06-12,2.25,5.41,-5.35042735042735e-05,4.386401326699834e-05,5.17119
2008-06-13,2.18,5.56,-5.546820405310971e-05,4.412746079412746e-05,5.18181
2008-06-14,2.35,5.68,-4.850746268656716e-05,4.388083735909823e-05,5.18181
2008-06-15,2.18,5.68,-5.258560447239692e-05,4.713804713804714e-05,5.18181
2008-06-16,2.25,5.4,-5.358974358974359e-05,4.494195688225537e-05,5.22366
2008-06-17,2.25,5.62,-5.358974358974359e-05,4.330065359477124e-05,5.16772
2008-06-18,2.15,5.47,-0.000168783068783,0.0001363636363636,5.1913
2008-06-19,2.2,5.64,-5.425347222222221e-05,4.320066334991707e-05,5.1524
2008-06-20,2.7,5.47,-4.527027027027027e-05,3.686868686868688e-05,5.1813
2008-06-21,2.65,5.7,-4.391171993911719e-05,3.977777777777778e-05,5.1813
2008-06-22,2.8,5.7,-3.947368421052632e-05,3.528911564625851e-05,5.1813
2008-06-23,2.75,5.5,-4e-05,3.445850914205344e-05,5.14385
2008-06-24,2.8,6.26,-4.1593567251462e-05,3.3473980309423355e-05,5.14445
2008-06-25,2.7,6.07,-8.558558558558556e-05,6.536796536796538e-05,5.11224
2008-06-26,2.75,6.13,-5.1333333333333325e-05,4.237891737891738e-05,5.06465
2008-06-27,2.5,5.85,-3.714285714285714e-05,2.7627627627627623e-05,5.05675
2008-06-28,2.43,5.85,-4.559442824748946e-05,4.115517784073026e-05,5.05675
2008-06-29,2.3,6.05,-4.587542087542088e-05,3.92300194931774e-05,5.05675
2008-06-30,2.35,5.79,-4.6849087893864006e-05,4.126984126984126e-05,5.05845
2008-07-01,2.35,5.89,-4.850746268656716e-05,3.841269841269841e-05,5.0844
2008-07-02,2.5,5.91,-0.0001354761904761,0.0001066210045662,5.06665
2008-07-03,2.35,6.11,-4.859038142620232e-05,3.849206349206349e-05,5.05589
2008-07-04,2.33,5.85,-4.729729729729729e-05,3.719667943805875e-05,5.08489
2008-07-05,2.47,5.98,-4.346781940441883e-05,3.758169934640523e-05,5.08489
2008-07-06,2.42,5.98,-4.450942170240417e-05,3.813559322033898e-05,5.08489
2008-07-07,2.45,5.68,-4.1787439613526576e-05,3.657407407407407e-05,5.09395
2008-07-08,2.38,5.72,-4.676199868507562e-05,3.815453384418901e-05,5.08217
2008-07-09,2.38,5.72,-0.0001363412228796,0.0001094348659003,5.1355
2008-07-10,2.35,5.57,-4.560530679933664e-05,3.703703703703704e-05,5.11529
2008-07-11,2.41,5.74,-4.521016617790813e-05,3.672048116492562e-05,5.09605
2008-07-12,2.41,5.82,-4.431410883023786e-05,3.988603988603989e-05,5.09605
2008-07-13,2.37,5.82,-4.393339927464555e-05,3.74880611270296e-05,5.09605
2008-07-14,2.33,5.83,-4.479479479479478e-05,4.024943310657597e-05,5.0656
2008-07-15,2.4,5.69,-4.869281045751634e-05,4.031746031746032e-05,5.04753
2008-07-16,2.39,5.74,-0.0001435594886922,0.0001201050620821,5.05297
2008-07-17,2.4,5.72,-4.722222222222224e-05,4.371980676328502e-05,5.08586
2008-07-18,2.39,5.76,-4.998361193051458e-05,4.106972301814709e-05,5.08171
2008-07-19,2.35,5.78,-4.90049751243781e-05,4.333333333333333e-05,5.08171
2008-07-20,2.35,5.74,-4.950248756218905e-05,4.3236714975845405e-05,5.08171
2008-07-21,2.3,5.74,-5.008417508417509e-05,4.534313725490196e-05,5.0786
2008-07-22,2.3,5.76,-5.218855218855219e-05,4.2973856209150336e-05,5.05495
2008-07-23,2.3,5.73,-0.0001540404040404,0.0001212560386473,5.0977
2008-07-24,2.35,5.69,-4.767827529021559e-05,3.801587301587301e-05,5.15177
2008-07-25,2.35,5.63,-4.66832504145937e-05,4.210950080515298e-05,5.16475
2008-07-26,2.4,5.64,-4.57516339869281e-05,4.126984126984126e-05,5.16475
2008-07-27,2.33,5.8,-4.938271604938271e-05,4.267310789049919e-05,5.16475
2008-07-28,2.3,5.65,-4.991582491582493e-05,4.517973856209151e-05,5.14509
2008-07-29,2.45,5.59,-4.895330112721416e-05,4.03755868544601e-05,5.12923
2008-07-30,2.45,5.41,-0.0001449275362318,0.0001134259259259,5.17818
2008-07-31,2.4,5.59,-5.049019607843138e-05,4.150793650793651e-05,5.1453
2008-08-01,2.3,5.65,-5.0757575757575766e-05,4.3317230273752e-05,5.14255
2008-08-02,2.43,5.78,-4.85098801425332e-05,4.3988039030531946e-05,5.14255
2008-08-03,2.35,5.66,-5.05804311774461e-05,4.428341384863123e-05,5.14255
2008-08-04,2.28,5.76,-5.19139566395664e-05,4.599935212180109e-05,5.1318
2008-08-05,2.4,5.85,-5.269607843137255e-05,4.357142857142857e-05,5.14165
2008-08-06,2.27,5.82,-0.0001745667686034,0.0001420565302144,5.1832
2008-08-07,2.27,5.76,-5.725450220863065e-05,4.662118258609487e-05,5.19855
2008-08-08,2.27,5.76,-5.615018688413184e-05,4.548408057179987e-05,5.25073
2008-08-09,2.39,5.82,-5.080301540478531e-05,4.616364215218083e-05,5.25073
2008-08-10,2.29,5.82,-5.454238432961837e-05,4.75724991854024e-05,5.25073
2008-08-11,2.35,5.48,-4.535655058043118e-05,4.082125603864734e-05,5.37348
2008-08-12,2.35,5.75,-5.978441127694859e-05,4.951690821256039e-05,5.38814
2008-08-13,2.24,5.8,-0.0001661522633744,0.0001428220255653,5.35535
2008-08-14,2.24,5.79,-5.366941015089163e-05,4.5968534906588e-05,5.39085
2008-08-15,2.24,5.77,-5.332647462277092e-05,4.727958046542117e-05,5.40753
2008-08-16,2.39,5.88,-4.916420845624386e-05,4.4571792422795287e-05,5.40753
2008-08-17,2.25,5.88,-5.41025641025641e-05,4.706561160567095e-05,5.40753
2008-08-18,2.35,5.69,-5.182421227197347e-05,4.549114331723026e-05,5.3912
2008-08-19,2.3,5.84,-5.757575757575759e-05,4.607843137254901e-05,5.4126
2008-08-20,2.24,5.88,-0.0001684670781893,0.0001499508357915,5.38425
2008-08-21,2.45,5.84,-4.621578099838968e-05,4.1784037558685456e-05,5.386
2008-08-22,2.4,5.87,-6.053921568627452e-05,5.134920634920636e-05,5.33061
2008-08-23,2.31,5.98,-5.068815038603558e-05,4.5513443472627154e-05,5.33061
2008-08-24,2.38,5.98,-5.046022353714661e-05,4.3809523809523805e-05,5.33061
2008-08-25,2.18,5.79,-5.60796645702306e-05,4.783037475345167e-05,5.39151
2008-08-26,2.27,5.79,-5.36017669045192e-05,4.239766081871346e-05,5.38415
2008-08-27,2.27,5.7,-0.0001592762487257,0.0001252436647173,5.38427
2008-08-28,2.3,5.49,-5.092592592592593e-05,4.090177133655396e-05,5.341
2008-08-29,2.39,5.93,-4.9819731235660434e-05,3.959311424100156e-05,5.36661
2008-08-30,2.26,5.95,-5.18064076346285e-05,4.65154503616042e-05,5.36661
2008-08-31,2.4,5.95,-4.94281045751634e-05,4.428341384863123e-05,5.36661
2008-09-01,2.35,5.65,-5.016583747927032e-05,4.388083735909823e-05,5.42723
2008-09-02,2.28,5.93,-5.199864498644987e-05,4.3263090676883776e-05,5.4646
2008-09-03,2.25,5.9,-0.0001641025641025,0.0001328431372549,5.51372
2008-09-04,2.25,5.89,-5.529914529914531e-05,4.517973856209151e-05,5.52638
2008-09-05,2.23,5.66,-5.366357069143448e-05,4.339250493096647e-05,5.58685
2008-09-06,2.2,5.65,-5.399305555555555e-05,4.6732026143790846e-05,5.58685
2008-09-07,2.35,5.8,-5.140961857379768e-05,4.6160130718954255e-05,5.58685
2008-09-08,2.25,5.67,-5.384615384615385e-05,4.6160130718954255e-05,5.5458
2008-09-09,2.3,5.65,-5.260942760942762e-05,4.560530679933664e-05,5.68805
2008-09-10,2.25,5.66,-0.000165641025641,0.0001431818181818,5.68982
2008-09-11,2.3,5.61,-5.496632996632997e-05,4.751243781094528e-05,5.77866
2008-09-12,2.25,5.68,-5.8547008547008553e-05,4.607843137254901e-05,5.8103
2008-09-13,2.15,5.76,-5.881834215167549e-05,5.116086235489219e-05,5.8103
2008-09-14,2.23,5.76,-5.667354661162711e-05,5.116086235489219e-05,5.8103
2008-09-15,2.2,5.76,-5.755208333333333e-05,5.124378109452736e-05,5.64455
2008-09-16,2.8,5.75,-4.181286549707602e-05,3.25e-05,5.79565
2008-09-17,4.47,6.02,-8.272394881170019e-05,6.912374185908822e-05,5.8437
2008-09-18,3.0,7.03,-3.680555555555556e-05,3.472222222222222e-05,5.8148
2008-09-19,2.25,6.24,-4.666666666666667e-05,4.0931372549019607e-05,5.8249
2008-09-20,2.5,4.96,-4.626984126984128e-05,1.7828282828282823e-05,5.8249
2008-09-21,4.0,4.96,-2.405555555555556e-05,1.388888888888889e-05,5.8249
2008-09-22,3.5,4.98,-3.518518518518518e-05,2.0270270270270276e-05,5.65418
2008-09-23,3.0,6.05,-3.986111111111111e-05,3.392156862745098e-05,5.53479
2008-09-24,3.6,5.88,-8.152173913043479e-05,4.315476190476192e-05,5.58532
2008-09-25,4.0,6.05,-1.95e-05,1.3686868686868692e-05,5.60698
2008-09-26,4.5,6.0,-1.7121212121212123e-05,1.1662075298438936e-05,5.6306
2008-09-27,2.25,5.9,-4.9145299145299147e-05,4.330065359477124e-05,5.6306
2008-09-28,4.2,5.9,-1.655982905982906e-05,1.3102725366876311e-05,5.6306
2008-09-29,3.8,6.4,-2.407407407407408e-05,1.8482905982905983e-05,5.69787
2008-09-30,4.5,6.02,-2.0202020202020203e-05,1.1538461538461534e-05,5.79826
2008-10-01,4.55,7.61,-3.663663663663665e-05,2.4369747899159667e-05,5.8553
2008-10-02,3.0,7.09,-3.680555555555556e-05,1.2962962962962968e-05,5.89417
2008-10-03,4.0,7.7,-1.5944444444444445e-05,4.027777777777779e-06,5.98116
2008-10-04,3.5,7.25,-3.061728395061728e-05,1.136752136752137e-05,5.98116
2008-10-05,4.4,6.15,-2.0884773662551445e-05,1.3798111837327524e-05,5.98116
2008-10-06,4.0,6.28,-2.038888888888889e-05,1.4494949494949498e-05,6.10373
2008-10-07,2.5,8.15,-5.730158730158731e-05,3.654320987654321e-05,6.21344
2008-10-08,5.0,9.5,-3.444444444444444e-05,7.555555555555555e-06,6.18819
2008-10-09,3.75,9.24,-2.6198830409356728e-05,1.574074074074074e-05,6.11019
2008-10-10,4.0,5.75,-2.444444444444445e-05,7.936507936507938e-06,6.22723
2008-10-11,5.75,7.69,-1.0905349794238684e-05,4.480286738351257e-06,6.22723
2008-10-12,5.75,7.69,-1.0905349794238684e-05,4.480286738351257e-06,6.22723
2008-10-13,4.5,7.38,-2.0202020202020203e-05,7.936507936507938e-06,6.22143
2008-10-14,4.0,4.16,-2.2777777777777773e-05,9.4017094017094e-06,6.16733
2008-10-15,3.25,3.1,-9.509803921568628e-05,3.75e-05,6.30832
2008-10-16,2.94,4.64,-3.637901861252116e-05,1.30718954248366e-05,6.55272
2008-10-17,2.75,4.04,-3.518518518518518e-05,1.5079365079365075e-05,6.50592
2008-10-18,2.15,6.15,-4.7178130511463854e-05,2.335858585858585e-05,6.50592
2008-10-19,3.5,5.23,-2.469135802469136e-05,1.722222222222222e-05,6.50592
2008-10-20,2.92,3.81,-4.024943310657597e-05,2.218998495594241e-05,6.53056
2008-10-21,2.5,3.67,-4.761904761904762e-05,3.61111111111111e-05,6.59525
2008-10-22,0.75,4.22,-0.0003690476190476,0.0001211111111111,6.97692
2008-10-23,1.0,5.01,-0.0001041666666666,4.1666666666666665e-05,7.28512
2008-10-24,1.5,4.05,-7.777777777777778e-05,4.1666666666666665e-05,6.96279
2008-10-25,1.75,5.11,-6.818181818181818e-05,2.777777777777778e-05,6.96279
2008-10-26,1.9,3.5,-7.279693486590038e-05,3.780864197530864e-05,6.96279
2008-10-27,1.9,3.83,-6.800766283524905e-05,3.3950617283950624e-05,6.99586
2008-10-28,1.5,3.74,-8.888888888888889e-05,5.092592592592593e-05,6.92948
2008-10-29,2.1,4.03,-0.0002172043010752,0.0001873134328358,6.72828
2008-10-30,0.65,4.32,-0.0001407407407407,6.522988505747128e-05,6.58088
2008-10-31,0.8,3.47,-9.64506172839506e-05,6.582125603864735e-05,6.64261
2008-11-01,1.75,2.94,-6.565656565656566e-05,3.8518518518518506e-05,6.64261
2008-11-02,1.75,4.73,-7.535353535353536e-05,4.562962962962962e-05,6.64261
2008-11-03,0.75,3.26,-0.0001230158730158,7.098765432098764e-05,6.61978
2008-11-04,0.47,3.64,-0.0001379440665154,9.226190476190476e-05,6.76955
2008-11-05,0.74,3.47,-0.0003596743295019,0.0002621440536013,6.6606
2008-11-06,-0.9,4.16,-0.0031666666666666,0.0002833333333333,6.82374
2008-11-07,-0.82,3.99,-0.0019089506172839,0.0001423611111111,6.87892
2008-11-08,1.0,4.78,-0.0001465277777777,0.0001234567901234,6.87892
2008-11-09,1.0,4.73,-0.0001465277777777,0.0001234567901234,6.87892
2008-11-10,0.25,4.63,-0.0002511111111111,0.0001666666666666,6.78503
2008-11-11,0.42,3.89,-0.000216744913928,9.282121627800643e-05,6.79238
2008-11-12,0.37,3.8,-0.0006830900243309,0.0003491561181434,6.97281
2008-11-13,0.7,3.75,-0.0001781045751633,0.0001430555555555,7.12674
2008-11-14,-0.9,4.12,-0.0027222222222222,0.0001916666666666,6.89221
2008-11-15,0.7,2.98,-0.0001764705882352,0.0001416666666666,6.89221
2008-11-16,0.6,2.98,-0.0001892361111111,0.0001320754716981,6.89221
2008-11-17,0.5,4.6,-0.0002037037037037,5.952380952380952e-05,6.97821
2008-11-18,0.9,3.44,-0.0001447368421052,0.000104965585054,7.00895
2008-11-19,0.77,3.67,-0.0004298493408662,0.0002648669796557,7.06638
2008-11-20,0.4,4.02,-0.0002242063492063,0.0001231884057971,7.0672
2008-11-21,0.8,3.61,-0.0001658950617283,0.0001342592592592,7.19784
2008-11-22,0.75,3.32,-0.0001714285714285,0.0001423611111111,7.19784
2008-11-23,0.75,3.32,-0.0001714285714285,0.0001423611111111,7.19784
2008-11-24,0.85,3.29,-0.0001524024024024,6.810035842293905e-05,7.06465
2008-11-25,1.07,3.4,-0.0001399624261943,7.998084291187739e-05,6.96655
2008-11-26,1.0,3.31,-0.0004208333333333,0.00031,6.94644
2008-11-27,1.1,3.53,-0.000117328042328,7.873931623931623e-05,6.95144
2008-11-28,1.0,3.53,-0.0001483333333333,6.866666666666666e-05,6.92335
2008-11-29,0.75,3.52,-0.000163492063492,9.097222222222224e-05,6.92335
2008-11-30,0.75,4.6,-0.000163492063492,9.097222222222224e-05,6.92335
2008-12-01,0.9,4.68,-0.0001469298245614,7.891414141414141e-05,6.95692
2008-12-02,1.15,4.68,-0.0001166666666666,7.321428571428572e-05,7.08889
2008-12-03,1.1,4.23,-0.0003607142857142,0.0002858695652173,7.07312
2008-12-04,0.6,3.63,-0.0001805555555555,7.804232804232804e-05,7.10427
2008-12-05,0.6,4.68,-0.0001805555555555,7.804232804232804e-05,7.14561
2008-12-06,0.75,4.4,-0.0001468253968253,6.944444444444444e-05,7.14561
2008-12-07,0.75,4.78,-0.0001468253968253,6.944444444444444e-05,7.14561
2008-12-08,-0.85,4.68,-0.0021018518518518,0.0001180555555555,7.20305
2008-12-09,0.4,4.48,-0.0002003968253968,0.0001033950617283,7.06503
2008-12-10,0.17,3.8,-0.0007357549857549,0.0004224470134874,7.0563
2008-12-11,0.1,4.13,-0.0002626262626262,6.630824372759857e-05,7.02756
2008-12-12,0.2,3.86,-0.0002384259259259,0.0001342592592592,6.86355
2008-12-13,0.25,3.38,-0.0002277777777777,0.0001180555555555,6.86355
2008-12-14,0.25,3.83,-0.0002277777777777,0.0001180555555555,6.86355
2008-12-15,0.2,3.73,-0.0002384259259259,0.0001545138888888,6.84361
2008-12-16,0.1,2.38,-0.0002626262626262,0.0001666666666666,6.87097
2008-12-17,0.1,2.96,-0.0007878787878787,0.0006458333333333,6.76465
2008-12-18,0.2,2.93,-0.0002384259259259,0.0001545138888888,6.58147
2008-12-19,0.1,2.45,-0.00025,0.0001574074074074,6.8592
2008-12-20,0.25,2.29,-0.0002166666666666,0.0001111111111111,6.8592
2008-12-21,0.25,2.9,-0.0002166666666666,0.0001111111111111,6.8592
2008-12-22,0.05,3.03,-0.0002896825396825,7.923497267759562e-05,6.98896
2008-12-23,0.5,3.15,-0.0001749999999999,0.0001208333333333,7.04822
2008-12-24,0.35,2.43,-0.0005932098765432,0.0002244252873563,7.09655
2008-12-25,0.1,2.44,-0.0002489898989898,0.0002010683760683,7.09655
2008-12-26,0.1,2.33,-0.0002489898989898,0.0002010683760683,7.11781
2008-12-27,0.25,3.1,-0.0002157777777777,0.0001209722222222,7.11781
2008-12-28,0.25,3.1,-0.0002157777777777,0.0001209722222222,7.11781
2008-12-29,0.25,3.03,-0.0002157777777777,0.0001422222222222,7.0038
2008-12-30,0.5,2.98,-0.0001759259259259,0.0001293859649122,7.045
2008-12-31,0.03,2.19,-0.0008066343042071,0.0002123212321232,7.045
2009-01-01,0.25,2.2,-0.0002166666666666,0.0001215277777777,7.045
2009-01-02,0.3,2.2,-0.0002072649572649,0.0001588541666666,7.00206
2009-01-03,0.43,2.79,-0.0001858974358974,0.0001554192229038,7.00206
2009-01-04,0.25,2.95,-0.0002166666666666,0.0001215277777777,7.00206
2009-01-05,0.05,3.08,-0.0002632275132275,0.0001882716049382,6.88222
2009-01-06,0.2,2.25,-0.0002384259259259,0.0001805555555555,6.96761
2009-01-07,0.2,2.29,-0.0006736111111111,0.0005083333333333,6.97598
2009-01-08,0.1,2.15,-0.0002436868686868,0.0001324786324786,6.93095
2009-01-09,0.2,1.99,-0.0002210648148148,0.000124074074074,7.01125
2009-01-10,0.05,2.24,-0.0002566137566137,0.0001477777777777,7.01125
2009-01-11,0.25,2.8,-0.0002111111111111,8.194444444444445e-05,7.01125
2009-01-12,0.05,2.23,-0.0002619047619047,0.0001923868312757,7.0104
2009-01-13,0.1,2.29,-0.0002436868686868,0.0001607142857142,7.0396
2009-01-14,0.05,2.26,-0.0007896825396825,0.0005808641975308,7.10095
2009-01-15,0.1,2.25,-0.0002436868686868,0.000140873015873,7.19345
2009-01-16,0.15,2.27,-0.000231884057971,0.000117816091954,7.0775
2009-01-17,0.1,2.32,-0.0002436868686868,0.0001805555555555,7.0775
2009-01-18,0.1,2.32,-0.0002436868686868,0.0001666666666666,7.0775
2009-01-19,0.02,2.35,-0.0002649782135076,4.120676968359088e-05,6.86662
2009-01-20,0.1,2.68,-0.0002436868686868,0.0001851851851851,7.05245
2009-01-21,0.1,2.33,-0.000715909090909,0.0005297619047619,7.0489
2009-01-22,0.2,2.61,-0.0002152777777777,0.0001574074074074,6.89204
2009-01-23,0.25,2.67,-0.0001833333333333,0.000156746031746,6.97376
2009-01-24,0.1,2.61,-0.0002373737373737,0.0001259259259259,6.97376
2009-01-25,0.1,2.9,-0.0002373737373737,0.0001259259259259,6.97376
2009-01-26,0.1,2.83,-0.0002373737373737,0.0001277777777777,6.93786
2009-01-27,0.1,2.58,-0.0002373737373737,0.0001296296296296,6.71699
2009-01-28,0.15,2.53,-0.000677536231884,0.0004047619047619,6.68998
2009-01-29,0.23,2.53,-0.0002558717253839,9.601798330122029e-05,6.76018
2009-01-30,0.2,2.4,-0.0002152777777777,0.0001160130718954,6.91801
2009-01-31,0.18,2.21,-0.0002669491525423,0.0001088255977496,6.91801
2009-02-01,0.18,2.8,-0.0002669491525423,0.0001088255977496,6.91801
2009-02-02,0.3,2.21,-0.0001965811965811,0.0001215277777777,6.93962
2009-02-03,0.3,1.94,-0.0002179487179487,0.0001631944444444,7.0044
2009-02-04,0.3,2.02,-0.0006217948717948,0.0004166666666666,6.89804
2009-02-05,0.3,2.07,-0.0001965811965811,0.0001501736111111,6.89515
2009-02-06,0.3,2.62,-0.0001965811965811,0.0001150793650793,6.8431
2009-02-07,0.18,2.4,-0.0002196327683615,0.0001526019690576,6.8431
2009-02-08,0.18,2.4,-0.0002196327683615,0.0001526019690576,6.8431
2009-02-09,0.2,2.06,-0.0002134259259259,0.0001831196581196,6.7311
2009-02-10,0.3,2.02,-0.0001965811965811,0.0001232638888888,6.75572
2009-02-11,0.35,1.93,-0.0005648148148148,0.0004343434343434,6.75912
2009-02-12,0.22,1.77,-0.0002112932604735,0.0001489898989898,6.7634
2009-02-13,0.35,1.92,-0.0001882716049382,0.0001237373737373,6.80957
2009-02-14,0.3,2.4,-0.0001965811965811,0.000162037037037,6.80957
2009-02-15,0.18,2.4,-0.0002193973634651,0.0001524261603375,6.80957
2009-02-16,0.3,2.33,-0.0001965811965811,0.0001267361111111,6.86246
2009-02-17,0.3,2.15,-0.0001965811965811,0.0001458333333333,6.9539
2009-02-18,0.3,1.97,-0.0005897435897435,0.0003697916666666,7.02591
2009-02-19,0.4,1.93,-0.0001805555555555,0.0001317204301075,6.9985
2009-02-20,0.35,2.0,-0.0001882716049382,0.0001388888888888,6.92862
2009-02-21,0.25,2.38,-0.0002055555555555,0.0001831275720164,6.92862
2009-02-22,0.2,2.45,-0.0002152777777777,0.0001501736111111,6.92862
2009-02-23,0.2,2.35,-0.0002152777777777,0.0001527777777777,6.7552
2009-02-24,0.2,2.32,-0.0002152777777777,0.0001688034188034,6.84606
2009-02-25,0.2,2.34,-0.0006458333333333,0.0004583333333333,6.86648
2009-02-26,0.3,1.89,-0.0001965811965811,0.0001284722222222,6.86735
2009-02-27,0.2,1.87,-0.0002152777777777,0.0001324786324786,6.91003
2009-02-28,0.2,2.4,-0.0002152777777777,0.0001912393162393,6.91003
2009-03-01,0.2,1.84,-0.0002152777777777,0.0001501736111111,6.91003
2009-03-02,0.2,2.36,-0.0002152777777777,0.0001024305555555,7.09663
2009-03-03,0.35,1.53,-0.0002397119341563,0.0001335125448028,7.17847
2009-03-04,0.3,1.6,-0.0005897435897435,0.0004861111111111,7.24049
2009-03-05,0.25,1.71,-0.0002055555555555,0.0001532258064516,7.02975
2009-03-06,0.35,1.73,-0.0001882716049382,9.767025089605733e-05,7.12205
2009-03-07,0.3,2.3,-0.0001965811965811,0.0001831275720164,7.12205
2009-03-08,0.2,2.3,-0.0002152777777777,0.0001501736111111,7.12205
2009-03-09,0.35,2.28,-0.0001882716049382,0.0001012544802867,7.03115
2009-03-10,0.25,2.08,-0.0002066666666666,0.000182098765432,7.10536
2009-03-11,0.3,1.96,-0.0005897435897435,0.0003906249999999,6.98392
2009-03-12,0.2,1.86,-0.0002152777777777,0.0001284722222222,6.89759
2009-03-13,0.35,1.87,-0.0001882716049382,0.0001425925925925,6.83542
2009-03-14,0.2,2.35,-0.0002155092592592,0.0001503472222222,6.83542
2009-03-15,0.2,2.35,-0.0002155092592592,0.0001503472222222,6.83542
2009-03-16,0.3,2.33,-0.0001965811965811,0.0001388888888888,6.83684
2009-03-17,0.35,1.87,-0.0001882716049382,0.0001069023569023,6.82185
2009-03-18,0.27,1.82,-0.0006056430446194,0.0002687165775401,6.74509
2009-03-19,0.25,1.97,-0.0002057777777777,0.0001262762762762,6.51425
2009-03-20,0.35,1.83,-0.0001882716049382,0.0001102693602693,6.33118
2009-03-21,0.25,2.3,-0.0002055555555555,0.0001349206349206,6.33118
2009-03-22,0.2,2.3,-0.0002152777777777,0.0001501736111111,6.33118
2009-03-23,0.5,2.32,-0.0001666666666666,9.722222222222224e-05,6.30499
2009-03-24,0.5,1.52,-0.0001666666666666,0.0001018518518518,6.26379
2009-03-25,0.4,1.47,-0.0005422619047619,0.0003916666666666,6.38226
2009-03-26,0.25,1.37,-0.0002055555555555,0.0001779835390946,6.5143
2009-03-27,0.35,1.42,-0.0001882716049382,9.684684684684688e-05,6.47955
2009-03-28,0.6,1.95,-0.0001545138888888,0.0001220760233918,6.47955
2009-03-29,0.25,1.95,-0.0002055555555555,0.0001447811447811,6.47955
2009-03-30,0.3,1.88,-0.0001965811965811,0.0001145833333333,6.63013
2009-03-31,0.23,1.88,-0.0002104787714543,0.0001627252252252,6.77125
2009-04-01,0.25,2.13,-0.0006166666666666,0.0005493827160493,6.74256
2009-04-02,0.35,2.23,-0.0001882716049382,0.0001246980676328,6.68256
2009-04-03,0.35,1.87,-0.0001882716049382,0.0001230585424133,6.56667
